what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388759751021
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388759751082
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388759753707
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388759754162
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388759755752
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1388759757501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388759758813
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388759762085
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388759764208
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388759767200
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388759767261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759774694
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759781647
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388759783475
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388759783476
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388759783481
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388759783486
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388759783491
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.closeAll",1388759783497
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388759790118
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388759790150
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388759792879
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388759793121
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388759793148
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388759817615
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388759833426
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388759833487
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388759864544
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388759864548
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388759865577
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388759865579
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388759866404
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388759866404
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759874635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759875665
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759880679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759880710
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759882621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759883146
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1388759883150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759905907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759911727
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1388759911731
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759915032
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759928334
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1388759929069
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759929328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759930795
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759933308
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759936843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1388759936848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1388759936848
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759940117
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388759940657
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759940967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.rename",1388759940971
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759941783
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388759947798
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759951370
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1388759951376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759955656
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759956908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388759956911
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759962804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759963350
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1388759963354
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759970806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759970861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759973821
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759973879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759978062
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759983378
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1388759983382
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759993149
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759993178
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759996517
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759996544
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759999493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388759999526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760005838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760005918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388760016481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388760016745
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388760018519
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760027333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760027391
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760030376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760046377
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388760062849
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388760063647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388760065023
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388760068465
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388760069629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388760071192
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760075649
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760076165
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1388760076169
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760079158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760079752
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1388760079755
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760086117
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760086616
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1388760086619
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760091559
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760092038
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1388760092041
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760095641
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760122058
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388760127207
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388760127241
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388760162641
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1388760162641
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760173223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760175265
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1388760178217
opened,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1388760186230
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1388760186249
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388760192636
error,log,,,"Preference node ""org.eclipse.wst.validation"" has been removed.",1388760192968
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388760192977
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388760193021
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1388760206201
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388760206203
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388760210018
closed,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1388760210018
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1388760212775
opened,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1388760218941
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1388760218959
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388760220820
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760221825
closed,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1388760222368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760222380
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1388760222396
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388760223180
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388760223211
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388760223795
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388760224021
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388760224040
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388760225132
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388760225351
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388760243547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760247179
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1388760248721
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1388760248725
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388760252333
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388760252643
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388760252652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1388760252655
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388760260062
closed,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388760260062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.close",1388760260067
error,log,,,"Preference node ""org.eclipse.wst.validation"" has been removed.",1388760262279
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388760262294
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1388760262325
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1388760266580
opened,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1388760266801
activated,editor,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui.internal.editor.AntEditor",1388760266859
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1388760275297
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1388760275889
